Order ID,Sale ID,Date,,,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
3.0283E+12,9.201E+12,19/02/2021,13:52:22,2:00,R-S-3012,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02831E+12,9.20103E+12,19/02/2021,14:03:31,2:00,R-S-3013,product,order,Draft Orders,,Lebanon,,Kornet El Hamra,Lebanon,,Kornet El Hamra,Kids sweatshirt,RUSH & REEZ,Little Fighter Sweatshirt - Military,1-2 Years,,1,35,0,0,35,0,0,35
3.02831E+12,9.20103E+12,19/02/2021,14:03:31,2:00,R-S-3013,product,order,Draft Orders,,Lebanon,,Kornet El Hamra,Lebanon,,Kornet El Hamra,Top,RUSH & REEZ,White Fighter Sweatshirt - Waist Length,M,,1,45,0,0,45,0,0,45
3.02831E+12,9.20103E+12,19/02/2021,14:03:31,2:00,R-S-3013,shipping,order,Draft Orders,,Lebanon,,Kornet El Hamra,Lebanon,,Kornet El Hamra,,,,,,0,0,0,0,0,1.5,0,1.5
3.02853E+12,9.2017E+12,19/02/2021,16:47:04,2:00,R-S-3014,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Baabdat,Lebanon,,Baabdat,,,,,,0,0,0,0,0,1.5,0,1.5
3.02853E+12,9.2017E+12,19/02/2021,16:47:04,2:00,R-S-3014,product,order,Shopify Mobile for iPhone,,Lebanon,,Baabdat,Lebanon,,Baabdat,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Emerald,S,,1,79,0,0,79,0,0,79
3.02902E+12,9.20328E+12,19/02/2021,20:51:14,2:00,R-S-3015,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Emerald,M,,1,79,0,0,79,0,0,79
3.02902E+12,9.20328E+12,19/02/2021,20:51:14,2:00,R-S-3015,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02903E+12,9.20332E+12,19/02/2021,20:58:02,2:00,R-S-3016,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,M / Heavy,,1,79,0,0,79,0,0,79
3.02903E+12,9.20332E+12,19/02/2021,20:58:02,2:00,R-S-3016,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02907E+12,9.20341E+12,19/02/2021,21:15:11,2:00,R-S-3017,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02907E+12,9.20341E+12,19/02/2021,21:15:11,2:00,R-S-3017,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,S / Heavy,,1,79,0,0,79,0,0,79
3.0291E+12,9.20349E+12,19/02/2021,21:29:15,2:00,R-S-3018,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.0291E+12,9.20349E+12,19/02/2021,21:29:15,2:00,R-S-3018,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,M / Heavy,,1,79,0,0,79,0,0,79
3.0291E+12,9.20359E+12,19/02/2021,21:49:31,2:00,R-S-3018,product,return,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,M / Heavy,,-1,0,0,-79,-79,0,0,-79
3.0291E+12,9.20359E+12,19/02/2021,21:49:31,2:00,R-S-3018,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,S / Heavy,,1,79,0,0,79,0,0,79
3.02914E+12,9.20361E+12,19/02/2021,21:53:36,2:00,R-S-3019,product,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,coord,RUSH & REEZ,Palazzo Sweat Coord - Purple Marl,M,,1,79,0,0,79,0,0,79
3.02914E+12,9.20361E+12,19/02/2021,21:53:36,2:00,R-S-3019,shipping,order,Draft Orders,,Lebanon,,Tyre,Lebanon,,Tyre,,,,,,0,0,0,0,0,1.5,0,1.5
3.02919E+12,9.20374E+12,19/02/2021,22:18:22,2:00,R-S-3020,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02919E+12,9.20374E+12,19/02/2021,22:18:22,2:00,R-S-3020,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Palazzo Sweat Coord - Purple Marl,L,,1,79,0,0,79,0,0,79
3.02924E+12,9.20395E+12,19/02/2021,22:48:36,2:00,R-S-3021,product,order,Online Store,,Lebanon,,Ajaltoun,Lebanon,,Ajaltoun,coord,RUSH & REEZ,Palazzo Sweat Coord - Black,M,,1,79,0,0,79,0,0,79
3.02924E+12,9.20395E+12,19/02/2021,22:48:36,2:00,R-S-3021,product,order,Online Store,,Lebanon,,Ajaltoun,Lebanon,,Ajaltoun,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Beige Marl,M,,1,79,0,0,79,0,0,79
3.02924E+12,9.20395E+12,19/02/2021,22:48:36,2:00,R-S-3021,shipping,order,Online Store,,Lebanon,,Ajaltoun,Lebanon,,Ajaltoun,,,,,,0,0,0,0,0,1.5,0,1.5
3.02924E+12,9.20395E+12,19/02/2021,22:48:36,2:00,R-S-3021,product,order,Online Store,,Lebanon,,Ajaltoun,Lebanon,,Ajaltoun,shirt,RUSH & REEZ,Balloon Shirt - Blue Pattern,OS,,1,35,0,0,35,0,0,35
3.02927E+12,9.20404E+12,19/02/2021,23:05:09,2:00,R-S-3022,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Anya Phantom Sweatshirt in Black,L,,1,45,0,0,45,0,0,45
3.02927E+12,9.20404E+12,19/02/2021,23:05:09,2:00,R-S-3022,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02927E+12,9.20404E+12,19/02/2021,23:05:09,2:00,R-S-3022,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Beta Basic Longsleeve Tshirt - Black,L,,1,29,0,0,29,0,0,29
3.02938E+12,9.20434E+12,20/02/2021,0:05:56,2:00,R-S-3023,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.02938E+12,9.20434E+12,20/02/2021,0:05:56,2:00,R-S-3023,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Palazzo Sweat Coord - Black,L,,1,79,0,0,79,0,0,79
3.03014E+12,9.20617E+12,20/02/2021,10:06:58,2:00,R-S-3024,product,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,coord,RUSH & REEZ,Basic Sweat Coord - Cream,L,,1,79,0,0,79,0,0,79
3.03014E+12,9.20617E+12,20/02/2021,10:06:58,2:00,R-S-3024,shipping,order,Online Store,,Lebanon,,Tripoli,Lebanon,,Tripoli,,,,,,0,0,0,0,0,1.5,0,1.5
3.03057E+12,9.2071E+12,20/02/2021,16:16:51,2:00,R-S-3025,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black Glitter Fighter Sweatshirt,M,,1,45,-9.57,0,35.43,0,0,35.43
3.03057E+12,9.2071E+12,20/02/2021,16:16:51,2:00,R-S-3025,shipping,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.03057E+12,9.2071E+12,20/02/2021,16:16:51,2:00,R-S-3025,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Longsleeve Statement Tshirt - White,M,,1,35,-7.43,0,27.57,0,0,27.57
3.03058E+12,9.20711E+12,20/02/2021,16:19:42,2:00,R-S-3026,shipping,order,Draft Orders,,Lebanon,,Deek El Mehdi,Lebanon,,Deek El Mehdi,,,,,,0,0,0,0,0,1.5,0,1.5
3.03058E+12,9.20711E+12,20/02/2021,16:19:42,2:00,R-S-3026,product,order,Draft Orders,,Lebanon,,Deek El Mehdi,Lebanon,,Deek El Mehdi,coord,RUSH & REEZ,Palazzo Sweat Coord - Black,S,,1,79,0,0,79,0,0,79
3.03059E+12,9.20713E+12,20/02/2021,16:26:46,2:00,R-S-3027,product,order,Draft Orders,,Lebanon,,Dawhet Aramoun,Lebanon,,Dawhet Aramoun,scarf,Rush & Reez,Cupcakes Scarf,Single,,1,79,0,0,79,0,0,79
3.03083E+12,9.20775E+12,20/02/2021,18:55:39,2:00,R-S-3028,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.03083E+12,9.20775E+12,20/02/2021,18:55:39,2:00,R-S-3028,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Kids sweatshirt,RUSH & REEZ,Little Fighter Sweatshirt - Military,5-6 Years,,1,35,-7,0,28,0,0,28
3.03083E+12,9.20775E+12,20/02/2021,18:55:39,2:00,R-S-3028,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Beige Marl,S,,1,79,-15.8,0,63.2,0,0,63.2
3.03083E+12,9.20775E+12,20/02/2021,18:55:39,2:00,R-S-3028,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Kids sweatshirt,RUSH & REEZ,Little Fighter Sweatshirt - Military,1-2 Years,,1,35,-7,0,28,0,0,28
2.98305E+12,9.21796E+12,22/02/2021,18:17:23,2:00,R-S-2932,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Oversized Polo Shirt - Olive,M,,-1,0,0,-49,-49,0,0,-49
2.98305E+12,9.21796E+12,22/02/2021,18:17:23,2:00,R-S-2932,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Alpha Basic Longsleeve Tshirt - Black,M,,-1,0,0,-25,-25,0,0,-25
2.98305E+12,9.21796E+12,22/02/2021,18:17:23,2:00,R-S-2932,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Oversized Polo Shirt - Black,M,,-1,0,0,-49,-49,0,0,-49
2.98461E+12,9.21797E+12,22/02/2021,18:18:30,2:00,R-S-2937,product,return,Online Store,,Lebanon,,Mtayleb,Lebanon,,Mtayleb,top,RUSH & REEZ,Black Meem Asymmetric Top,OS,,-1,0,0,-49,-49,0,0,-49
2.98461E+12,9.21797E+12,22/02/2021,18:18:30,2:00,R-S-2937,product,return,Online Store,,Lebanon,,Mtayleb,Lebanon,,Mtayleb,sweatshirt,RUSH & REEZ,Charcoal Statement Sweatshirt,M,,-1,0,0,-65,-65,0,0,-65
2.98054E+12,9.21797E+12,22/02/2021,18:19:09,2:00,R-S-2921,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Beige Marl,S,,-1,0,0,-130,-130,0,0,-130
2.98054E+12,9.21797E+12,22/02/2021,18:19:09,2:00,R-S-2921,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Mocha,S,,-1,0,0,-130,-130,0,0,-130
2.97515E+12,9.21798E+12,22/02/2021,18:19:48,2:00,R-S-2899,product,return,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Beige Marl,M,,-1,0,0,-130,-130,0,0,-130
2.98708E+12,9.21798E+12,22/02/2021,18:21:04,2:00,R-S-2949,product,return,Draft Orders,,Lebanon,,Zahle,Lebanon,,Zahle,sweatshirt,RUSH & REEZ,Basic Sweat Coord-Solo Pieces,Blue Fog Sweatpants M,,-1,0,0,-40,-40,0,0,-40
2.98708E+12,9.21798E+12,22/02/2021,18:21:04,2:00,R-S-2949,product,return,Draft Orders,,Lebanon,,Zahle,Lebanon,,Zahle,sweatshirt,RUSH & REEZ,Basic Sweat Coord-Solo Pieces,Mocha SweatPants M,,-1,0,0,-55,-55,0,0,-55
2.98708E+12,9.21798E+12,22/02/2021,18:21:04,2:00,R-S-2949,product,return,Draft Orders,,Lebanon,,Zahle,Lebanon,,Zahle,sweatshirt,RUSH & REEZ,Basic Sweat Coord-Solo Pieces,Smoky Rose Sweat Pants M,,-1,0,0,-55,-55,0,0,-55
2.96478E+12,9.21801E+12,22/02/2021,18:26:41,2:00,R-S-2841,product,return,Online Store,,Lebanon,,Aramoun (Dohat Choeifat),Lebanon,,Aramoun (Dohat Choeifat),coord,RUSH & REEZ,Basic Sweat Coord - Ice Blue,M,,-1,0,0,-110,-110,0,0,-110
2.99146E+12,9.21802E+12,22/02/2021,18:29:06,2:00,R-S-2954,product,return,Online Store,,Lebanon,,Beyrouth,Lebanon,,Beyrouth,coord,RUSH & REEZ,Basic Sweat Coord - Cream,M,,-1,0,0,-130,-130,0,0,-130
2.97616E+12,9.21802E+12,22/02/2021,18:29:59,2:00,R-S-2906,product,return,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Sweat Coord - Cream,S,,-1,0,0,-130,-130,0,0,-130
2.97414E+12,9.21803E+12,22/02/2021,18:31:40,2:00,R-S-2895,product,return,Online Store,,Lebanon,,Fanar,Lebanon,,Fanar,coord,RUSH & REEZ,Palazzo Sweat Coord - Blackberry,S,,-1,0,0,-130,-130,0,0,-130
2.98533E+12,9.21803E+12,22/02/2021,18:32:31,2:00,R-S-2944,product,return,Draft Orders,,Lebanon,,Zgharta,Lebanon,,Zgharta,coord,RUSH & REEZ,Palazzo Sweat Coord - Baby Pink,S,,-1,0,0,-130,-130,0,0,-130
2.98533E+12,9.21803E+12,22/02/2021,18:32:31,2:00,R-S-2944,product,return,Draft Orders,,Lebanon,,Zgharta,Lebanon,,Zgharta,coord,RUSH & REEZ,Palazzo Sweat Coord - Baby Pink,M,,-1,0,0,-130,-130,0,0,-130
2.99038E+12,9.21805E+12,22/02/2021,18:34:23,2:00,R-S-2952,product,return,Online Store,,Lebanon,,Rabieh,Lebanon,,Rabieh,Top,RUSH & REEZ,White Fighter Sweatshirt,L,,-1,0,0,-65,-65,0,0,-65
2.99038E+12,9.21805E+12,22/02/2021,18:34:52,2:00,R-S-2952,product,return,Online Store,,Lebanon,,Rabieh,Lebanon,,Rabieh,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Beige Marl,L,,-1,0,0,-130,-130,0,0,-130
3.0356E+12,9.22095E+12,23/02/2021,1:29:14,2:00,R-S-3029,product,order,Shopify Mobile for iPhone,,Lebanon,,,Lebanon,,,coord,RUSH & REEZ,Palazzo Sweat Coord - Black,L,,1,79,0,0,79,0,0,79
3.0356E+12,9.22095E+12,23/02/2021,1:29:14,2:00,R-S-3029,shipping,order,Shopify Mobile for iPhone,,Lebanon,,,Lebanon,,,,,,,,0,0,0,0,0,1.5,0,1.5
3.0362E+12,9.22241E+12,23/02/2021,9:29:22,2:00,R-S-3030,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Anya Phantom Sweatshirt in Charcoal,L,,1,45,0,0,45,0,0,45
3.0363E+12,9.22264E+12,23/02/2021,11:10:51,2:00,R-S-3031,product,order,Online Store,,Lebanon,,Hazmieh,Lebanon,,Hazmieh,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Black,S / Heavy,,1,79,0,0,79,0,0,79
3.0363E+12,9.22264E+12,23/02/2021,11:10:51,2:00,R-S-3031,shipping,order,Online Store,,Lebanon,,Hazmieh,Lebanon,,Hazmieh,,,,,,0,0,0,0,0,1.5,0,1.5
3.03675E+12,9.22381E+12,23/02/2021,17:18:51,2:00,R-S-3032,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.03675E+12,9.22381E+12,23/02/2021,17:18:51,2:00,R-S-3032,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Mocha,S,,1,79,0,0,79,0,0,79
3.03695E+12,9.22453E+12,23/02/2021,19:15:15,2:00,R-S-3033,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.03695E+12,9.22453E+12,23/02/2021,19:15:15,2:00,R-S-3033,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Dress,RUSH & REEZ,Maxi Oversized Sweatdress,Navy / With Hoodie,,1,75,0,0,75,0,0,75
3.03746E+12,9.22632E+12,24/02/2021,0:06:51,2:00,R-S-3034,shipping,order,Online Store,,Lebanon,,Metn,Lebanon,,Metn,,,,,,0,0,0,0,0,1.5,0,1.5
3.03746E+12,9.22632E+12,24/02/2021,0:06:51,2:00,R-S-3034,product,order,Online Store,,Lebanon,,Metn,Lebanon,,Metn,shirt,RUSH & REEZ,Checked Oversized Shirt,OS,,1,29,0,0,29,0,0,29
3.03746E+12,9.22632E+12,24/02/2021,0:06:51,2:00,R-S-3034,product,order,Online Store,,Lebanon,,Metn,Lebanon,,Metn,coord,RUSH & REEZ,Basic Sweat Coord - Cream,S,,1,79,0,0,79,0,0,79
3.03751E+12,9.22646E+12,24/02/2021,0:36:06,2:00,R-S-3035,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Fighter Tshirt - Black,L,,1,29,0,0,29,0,0,29
3.03751E+12,9.22646E+12,24/02/2021,0:36:06,2:00,R-S-3035,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.03751E+12,9.22646E+12,24/02/2021,0:36:06,2:00,R-S-3035,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Me Here Now Tshirt - White,L,,1,29,0,0,29,0,0,29
3.6385E+12,1.17378E+13,24/02/2021,14:00:49,2:00,R-S-3036,shipping,order,Online Store,,Lebanon,,Mount Lebanon,Lebanon,,Mount Lebanon,,,,,,0,0,0,0,0,1.5,0,1.5
3.6385E+12,1.17378E+13,24/02/2021,14:00:49,2:00,R-S-3036,product,order,Online Store,,Lebanon,,Mount Lebanon,Lebanon,,Mount Lebanon,Kids sweatshirt,RUSH & REEZ,Little Fighter Sweatshirt - Oxblood,5-6 Years,,1,35,0,0,35,0,0,35
3.6385E+12,1.17378E+13,24/02/2021,14:00:49,2:00,R-S-3036,product,order,Online Store,,Lebanon,,Mount Lebanon,Lebanon,,Mount Lebanon,Kids sweatpants,RUSH & REEZ,Little Sweatpants - Black,5-6 Years,,1,25,0,0,25,0,0,25
3.63863E+12,1.17381E+13,24/02/2021,15:44:00,2:00,R-S-3037,shipping,order,Online Store,,Lebanon,,Beit Mery,Lebanon,,Beit Mery,,,,,,0,0,0,0,0,1.5,0,1.5
3.63863E+12,1.17381E+13,24/02/2021,15:44:00,2:00,R-S-3037,product,order,Online Store,,Lebanon,,Beit Mery,Lebanon,,Beit Mery,Top,RUSH & REEZ,Oxblood Statement Sweatshirt,M,,1,45,0,0,45,0,0,45
3.63922E+12,1.17401E+13,24/02/2021,21:26:49,2:00,R-S-3038,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Palazzo Sweat Coord - Black,S,,1,79,0,0,79,0,0,79
3.63922E+12,1.17401E+13,24/02/2021,21:26:49,2:00,R-S-3038,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64172E+12,1.17468E+13,25/02/2021,23:27:01,2:00,R-S-3039,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,top,RUSH & REEZ,Black Meem Asymmetric Top,OS,,1,45,0,0,45,0,0,45
3.64172E+12,1.17468E+13,25/02/2021,23:27:01,2:00,R-S-3039,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64181E+12,1.17471E+13,26/02/2021,0:21:32,2:00,R-S-3040,product,order,Online Store,,Lebanon,,Beit Mery Metn,Lebanon,,Beit Mery Metn,Top,RUSH & REEZ,Basic Tshirt - White,XL,,1,19,0,0,19,0,0,19
3.64181E+12,1.17471E+13,26/02/2021,0:21:32,2:00,R-S-3040,product,order,Online Store,,Lebanon,,Beit Mery Metn,Lebanon,,Beit Mery Metn,Top,RUSH & REEZ,Black Glitter Fighter Sweatshirt,L,,1,45,0,0,45,0,0,45
3.64181E+12,1.17471E+13,26/02/2021,0:21:32,2:00,R-S-3040,product,order,Online Store,,Lebanon,,Beit Mery Metn,Lebanon,,Beit Mery Metn,Top,RUSH & REEZ,Basic Tshirt - Black,XL,,1,19,0,0,19,0,0,19
3.64181E+12,1.17471E+13,26/02/2021,0:21:32,2:00,R-S-3040,shipping,order,Online Store,,Lebanon,,Beit Mery Metn,Lebanon,,Beit Mery Metn,,,,,,0,0,0,0,0,1.5,0,1.5
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Pants,RUSH & REEZ,Black Amy Pants,S,,1,59,0,0,59,0,0,59
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Pants,RUSH & REEZ,Raspberry Amy Pants,S,,1,59,0,0,59,0,0,59
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black Clu Silk Bodysuit,S,,1,120,0,0,120,0,0,120
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Basic Tshirt - Black,M,,1,19,0,0,19,0,0,19
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,shirt,RUSH & REEZ,Fuschia Linen Shirt,L,,1,29,0,0,29,0,0,29
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Fighter Tshirt - White,L,,1,29,0,0,29,0,0,29
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64279E+12,1.17494E+13,26/02/2021,10:51:44,2:00,R-S-3041,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Raspberry Clu Silk Bodysuit,M,,1,120,0,0,120,0,0,120
3.64291E+12,1.17497E+13,26/02/2021,12:29:47,2:00,R-S-3042,shipping,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64291E+12,1.17497E+13,26/02/2021,12:29:47,2:00,R-S-3042,product,order,Shopify Mobile for iPhone,,Lebanon,,Beirut,Lebanon,,Beirut,Accessories,RUSH & REEZ,Wool Blend Metallic Beanie - Black & Gold,,,1,19,0,0,19,0,0,19
3.64292E+12,1.17497E+13,26/02/2021,12:37:25,2:00,R-S-3043,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Basic Sweat Coord - Black,M / Heavy,,1,79,0,0,79,0,0,79
3.64292E+12,1.17497E+13,26/02/2021,12:37:25,2:00,R-S-3043,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black & White Fighter Sweatshirt,M,,1,45,0,0,45,0,0,45
3.64292E+12,1.17497E+13,26/02/2021,12:37:25,2:00,R-S-3043,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,,nun,Lace Cotton Scarf,,,2,40,-20,0,20,0,0,20
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,top,RUSH & REEZ,Oversized Polo Shirt - Olive,L,,1,49,-24.5,0,24.5,0,0,24.5
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,,nun,Shimmering Scarf,,,1,15,-7.5,0,7.5,0,0,7.5
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,top,RUSH & REEZ,Oversized Polo Shirt - Purple,L,,1,49,-24.5,0,24.5,0,0,24.5
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,Top,RUSH & REEZ,Longsleeve Fighter Tshirt - White,L,,1,35,-17.5,0,17.5,0,0,17.5
3.64309E+12,1.175E+13,26/02/2021,14:43:23,2:00,R-S-3044,product,order,Draft Orders,,,,,,,,top,RUSH & REEZ,Oversized Polo Shirt - White,L,,1,49,-24.5,0,24.5,0,0,24.5
2.95434E+12,1.17501E+13,26/02/2021,14:52:18,2:00,R-S-2801,product,return,Draft Orders,,Lebanon,,Nabatieh,Lebanon,,Nabatieh,Dress,RUSH & REEZ,Maxi Oversized Sweatdress,Mocha / Without Hoodie,,-1,0,0,0,0,0,0,0
3.64312E+12,1.17501E+13,26/02/2021,15:03:04,2:00,R-S-3045,product,order,Draft Orders,,,,,,,,coord,RUSH & REEZ,Basic Hoodie Sweat Coord - Dark Navy,M / Heavy,,1,79,-23.7,0,55.3,0,0,55.3
3.64329E+12,1.17506E+13,26/02/2021,16:45:16,2:00,R-S-3046,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
3.64329E+12,1.17506E+13,26/02/2021,16:45:16,2:00,R-S-3046,product,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,Top,RUSH & REEZ,Black Glitter Fighter Sweatshirt,M,,1,45,0,0,45,0,0,45
3.64376E+12,1.1752E+13,26/02/2021,20:29:03,2:00,R-S-3047,product,order,Draft Orders,,Lebanon,,Beirut,Lebanon,,Beirut,coord,RUSH & REEZ,Navy Ray Feather Coord,L,,1,79,-7,0,72,0,0,72
3.64402E+12,1.17526E+13,26/02/2021,22:19:01,2:00,R-S-3048,shipping,order,Online Store,,Lebanon,,Beirut,Lebanon,,Beirut,,,,,,0,0,0,0,0,1.5,0,1.5
